Namespace(batch_size=1, camera='realsense', checkpoint_path='logs/log_rs_2_MsEF_MsBL_20000_512_0.003/minkuresunet_epoch18.tar', collision_thresh=0.01, dataset_root='/home/guihaiyuan/data/Benchmark/graspnet', log_dir='logs/inference_rs_2_MsEF_MsBL_20000_512_0.003_obs_CD1', num_point=20000, num_workers=30, seed_feat_dim=512, seg_checkpoint_path='logs/log_insseg/checkpoint.tar', voxel_size=0.003, voxel_size_cd=0.01)
Namespace(batch_size=1, camera='realsense', checkpoint_path='logs/log_rs_2_MsEF_MsBL_20000_512_0.003/minkuresunet_epoch18.tar', collision_thresh=0.01, dataset_root='/home/guihaiyuan/data/Benchmark/graspnet', log_dir='logs/inference_rs_2_MsEF_MsBL_20000_512_0.003_obs_CD1', num_point=20000, num_workers=2, seed_feat_dim=512, seg_checkpoint_path='logs/log_insseg/checkpoint.tar', voxel_size=0.003, voxel_size_cd=0.01)
Inferrence batch: 0, total_time: 0.034137s, time: 0.034137s
Inferrence batch: 7209, total_time: 194.749465s, time: 0.025374s
Inferrence batch: 7210, total_time: 194.774817s, time: 0.025351s
Inferrence batch: 7211, total_time: 194.800276s, time: 0.025460s
Inferrence batch: 7212, total_time: 194.825700s, time: 0.025423s
Inferrence batch: 7213, total_time: 194.850803s, time: 0.025104s
Inferrence batch: 7214, total_time: 194.876318s, time: 0.025514s
Inferrence batch: 7215, total_time: 194.901808s, time: 0.025491s
Inferrence batch: 7216, total_time: 194.927319s, time: 0.025510s
Inferrence batch: 7217, total_time: 194.953122s, time: 0.025804s
Inferrence batch: 7218, total_time: 194.978809s, time: 0.025687s
Inferrence batch: 7219, total_time: 195.004730s, time: 0.025920s
Inferrence batch: 7220, total_time: 195.030103s, time: 0.025373s
Inferrence batch: 7221, total_time: 195.055429s, time: 0.025326s
Inferrence batch: 7222, total_time: 195.080776s, time: 0.025347s
Inferrence batch: 7223, total_time: 195.106175s, time: 0.025398s
Inferrence batch: 7224, total_time: 195.131544s, time: 0.025369s
Inferrence batch: 7225, total_time: 195.156654s, time: 0.025110s
Inferrence batch: 7226, total_time: 195.181678s, time: 0.025023s
Inferrence batch: 7227, total_time: 195.206362s, time: 0.024685s
Inferrence batch: 7228, total_time: 195.231370s, time: 0.025008s
Inferrence batch: 7229, total_time: 195.256651s, time: 0.025281s
Inferrence batch: 7230, total_time: 195.281935s, time: 0.025284s
Inferrence batch: 7231, total_time: 195.307508s, time: 0.025573s
Inferrence batch: 7232, total_time: 195.341213s, time: 0.033706s
Inferrence batch: 7233, total_time: 195.367115s, time: 0.025902s
Inferrence batch: 7234, total_time: 195.393069s, time: 0.025954s
Inferrence batch: 7235, total_time: 195.418994s, time: 0.025925s
Inferrence batch: 7236, total_time: 195.444252s, time: 0.025258s
Inferrence batch: 7237, total_time: 195.469821s, time: 0.025569s
Inferrence batch: 7238, total_time: 195.495401s, time: 0.025579s
Inferrence batch: 7239, total_time: 195.521153s, time: 0.025752s
Inferrence batch: 7240, total_time: 195.546985s, time: 0.025832s
Inferrence batch: 7241, total_time: 195.572423s, time: 0.025439s
Inferrence batch: 7242, total_time: 195.597882s, time: 0.025458s
Inferrence batch: 7243, total_time: 195.623470s, time: 0.025589s
Inferrence batch: 7244, total_time: 195.649112s, time: 0.025642s
Inferrence batch: 7245, total_time: 195.678682s, time: 0.029570s
Inferrence batch: 7246, total_time: 195.704566s, time: 0.025885s
Inferrence batch: 7247, total_time: 195.734303s, time: 0.029737s
Inferrence batch: 7248, total_time: 195.764407s, time: 0.030104s
Inferrence batch: 7249, total_time: 195.794583s, time: 0.030176s
Inferrence batch: 7250, total_time: 195.820468s, time: 0.025885s
Inferrence batch: 7251, total_time: 195.849711s, time: 0.029243s
Inferrence batch: 7252, total_time: 195.875190s, time: 0.025480s
Inferrence batch: 7253, total_time: 195.900503s, time: 0.025313s
Inferrence batch: 7254, total_time: 195.925954s, time: 0.025450s
Inferrence batch: 7255, total_time: 195.950884s, time: 0.024930s
Inferrence batch: 7256, total_time: 195.976071s, time: 0.025187s
Inferrence batch: 7257, total_time: 196.001141s, time: 0.025069s
Inferrence batch: 7258, total_time: 196.026140s, time: 0.024999s
Inferrence batch: 7259, total_time: 196.051263s, time: 0.025123s
Inferrence batch: 7260, total_time: 196.076858s, time: 0.025595s
Inferrence batch: 7261, total_time: 196.101999s, time: 0.025142s
Inferrence batch: 7262, total_time: 196.127518s, time: 0.025519s
Inferrence batch: 7263, total_time: 196.153261s, time: 0.025743s
Inferrence batch: 7264, total_time: 196.178605s, time: 0.025344s
Inferrence batch: 7265, total_time: 196.203736s, time: 0.025131s
Inferrence batch: 7266, total_time: 196.229181s, time: 0.025445s
Inferrence batch: 7267, total_time: 196.254474s, time: 0.025292s
Inferrence batch: 7268, total_time: 196.279580s, time: 0.025107s
Inferrence batch: 7269, total_time: 196.305089s, time: 0.025508s
Inferrence batch: 7270, total_time: 196.330570s, time: 0.025482s
Inferrence batch: 7271, total_time: 196.355838s, time: 0.025268s
Inferrence batch: 7272, total_time: 196.381111s, time: 0.025273s
Inferrence batch: 7273, total_time: 196.406901s, time: 0.025789s
Inferrence batch: 7274, total_time: 196.432206s, time: 0.025305s
Inferrence batch: 7275, total_time: 196.457485s, time: 0.025279s
Inferrence batch: 7276, total_time: 196.482852s, time: 0.025367s
Inferrence batch: 7277, total_time: 196.508273s, time: 0.025421s
Inferrence batch: 7278, total_time: 196.533823s, time: 0.025550s
Inferrence batch: 7279, total_time: 196.558842s, time: 0.025019s
Inferrence batch: 7280, total_time: 196.583862s, time: 0.025020s
Inferrence batch: 7281, total_time: 196.608992s, time: 0.025130s
Inferrence batch: 7282, total_time: 196.634166s, time: 0.025174s
Inferrence batch: 7283, total_time: 196.659846s, time: 0.025680s
Inferrence batch: 7284, total_time: 196.684936s, time: 0.025090s
Inferrence batch: 7285, total_time: 196.709932s, time: 0.024997s
Inferrence batch: 7286, total_time: 196.734861s, time: 0.024929s
Inferrence batch: 7287, total_time: 196.759660s, time: 0.024799s
Inferrence batch: 7288, total_time: 196.784511s, time: 0.024851s
Inferrence batch: 7289, total_time: 196.809516s, time: 0.025006s
Inferrence batch: 7290, total_time: 196.839062s, time: 0.029546s
Inferrence batch: 7291, total_time: 196.868394s, time: 0.029332s
Inferrence batch: 7292, total_time: 196.896066s, time: 0.027672s
Inferrence batch: 7293, total_time: 196.921217s, time: 0.025151s
Inferrence batch: 7294, total_time: 196.946569s, time: 0.025352s
Inferrence batch: 7295, total_time: 196.974319s, time: 0.027750s
Inferrence batch: 7296, total_time: 197.003365s, time: 0.029046s
Inferrence batch: 7297, total_time: 197.032482s, time: 0.029118s
Inferrence batch: 7298, total_time: 197.061980s, time: 0.029498s
Inferrence batch: 7299, total_time: 197.091131s, time: 0.029151s
Inferrence batch: 7300, total_time: 197.120506s, time: 0.029375s
Inferrence batch: 7301, total_time: 197.150069s, time: 0.029562s
Inferrence batch: 7302, total_time: 197.176734s, time: 0.026666s
Inferrence batch: 7303, total_time: 197.202054s, time: 0.025320s
Inferrence batch: 7304, total_time: 197.230553s, time: 0.028499s
Inferrence batch: 7305, total_time: 197.260295s, time: 0.029742s
Inferrence batch: 7306, total_time: 197.290684s, time: 0.030388s
Inferrence batch: 7307, total_time: 197.320127s, time: 0.029444s
Inferrence batch: 7308, total_time: 197.349235s, time: 0.029108s
Inferrence batch: 7309, total_time: 197.378757s, time: 0.029522s
Inferrence batch: 7310, total_time: 197.408309s, time: 0.029552s
Inferrence batch: 7311, total_time: 197.434234s, time: 0.025925s
Inferrence batch: 7312, total_time: 197.459730s, time: 0.025496s
Inferrence batch: 7313, total_time: 197.487073s, time: 0.027343s
Inferrence batch: 7314, total_time: 197.516119s, time: 0.029046s
Inferrence batch: 7315, total_time: 197.545039s, time: 0.028920s
Inferrence batch: 7316, total_time: 197.574150s, time: 0.029111s
Inferrence batch: 7317, total_time: 197.603293s, time: 0.029143s
Inferrence batch: 7318, total_time: 197.632915s, time: 0.029622s
Inferrence batch: 7319, total_time: 197.662817s, time: 0.029902s
Inferrence batch: 7320, total_time: 197.689639s, time: 0.026822s
Inferrence batch: 7321, total_time: 197.714957s, time: 0.025317s
Inferrence batch: 7322, total_time: 197.740435s, time: 0.025478s
Inferrence batch: 7323, total_time: 197.769646s, time: 0.029211s
Inferrence batch: 7324, total_time: 197.799034s, time: 0.029388s
Inferrence batch: 7325, total_time: 197.824343s, time: 0.025310s
Inferrence batch: 7326, total_time: 197.849917s, time: 0.025574s
Inferrence batch: 7327, total_time: 197.875481s, time: 0.025564s
Inferrence batch: 7328, total_time: 197.900984s, time: 0.025503s
Inferrence batch: 7329, total_time: 197.926556s, time: 0.025572s
Inferrence batch: 7330, total_time: 197.952295s, time: 0.025739s
Inferrence batch: 7331, total_time: 197.978124s, time: 0.025829s
Inferrence batch: 7332, total_time: 198.004397s, time: 0.026273s
Inferrence batch: 7333, total_time: 198.030003s, time: 0.025606s
Inferrence batch: 7334, total_time: 198.055931s, time: 0.025928s
Inferrence batch: 7335, total_time: 198.081529s, time: 0.025599s
Inferrence batch: 7336, total_time: 198.107112s, time: 0.025583s
Inferrence batch: 7337, total_time: 198.132655s, time: 0.025543s
Inferrence batch: 7338, total_time: 198.158129s, time: 0.025474s
Inferrence batch: 7339, total_time: 198.183684s, time: 0.025555s
Inferrence batch: 7340, total_time: 198.209266s, time: 0.025582s
Inferrence batch: 7341, total_time: 198.234784s, time: 0.025517s
Inferrence batch: 7342, total_time: 198.260244s, time: 0.025461s
Inferrence batch: 7343, total_time: 198.285913s, time: 0.025669s
Inferrence batch: 7344, total_time: 198.311296s, time: 0.025383s
Inferrence batch: 7345, total_time: 198.336628s, time: 0.025331s
Inferrence batch: 7346, total_time: 198.362194s, time: 0.025566s
Inferrence batch: 7347, total_time: 198.388855s, time: 0.026661s
Inferrence batch: 7348, total_time: 198.413814s, time: 0.024958s
Inferrence batch: 7349, total_time: 198.439101s, time: 0.025287s
Inferrence batch: 7350, total_time: 198.464661s, time: 0.025561s
Inferrence batch: 7351, total_time: 198.490144s, time: 0.025483s
Inferrence batch: 7352, total_time: 198.515856s, time: 0.025712s
Inferrence batch: 7353, total_time: 198.541586s, time: 0.025730s
Inferrence batch: 7354, total_time: 198.567333s, time: 0.025746s
Inferrence batch: 7355, total_time: 198.592921s, time: 0.025589s
Inferrence batch: 7356, total_time: 198.618628s, time: 0.025707s
Inferrence batch: 7357, total_time: 198.644243s, time: 0.025615s
Inferrence batch: 7358, total_time: 198.670065s, time: 0.025822s
Inferrence batch: 7359, total_time: 198.695893s, time: 0.025827s
Inferrence batch: 7360, total_time: 198.721742s, time: 0.025849s
Inferrence batch: 7361, total_time: 198.747814s, time: 0.026073s
Inferrence batch: 7362, total_time: 198.780676s, time: 0.032861s
Inferrence batch: 7363, total_time: 198.817975s, time: 0.037299s
Inferrence batch: 7364, total_time: 198.843563s, time: 0.025588s
Inferrence batch: 7365, total_time: 198.869337s, time: 0.025774s
Inferrence batch: 7366, total_time: 198.895093s, time: 0.025757s
Inferrence batch: 7367, total_time: 198.920856s, time: 0.025762s
Inferrence batch: 7368, total_time: 198.946378s, time: 0.025522s
Inferrence batch: 7369, total_time: 198.972121s, time: 0.025743s
Inferrence batch: 7370, total_time: 198.997680s, time: 0.025559s
Inferrence batch: 7371, total_time: 199.023044s, time: 0.025364s
Inferrence batch: 7372, total_time: 199.048597s, time: 0.025553s
Inferrence batch: 7373, total_time: 199.074197s, time: 0.025601s
Inferrence batch: 7374, total_time: 199.099813s, time: 0.025616s
Inferrence batch: 7375, total_time: 199.126334s, time: 0.026520s
Inferrence batch: 7376, total_time: 199.151921s, time: 0.025587s
Inferrence batch: 7377, total_time: 199.177666s, time: 0.025745s
Inferrence batch: 7378, total_time: 199.203283s, time: 0.025617s
Inferrence batch: 7379, total_time: 199.228416s, time: 0.025133s
Inferrence batch: 7380, total_time: 199.253596s, time: 0.025180s
Inferrence batch: 7381, total_time: 199.279024s, time: 0.025428s
Inferrence batch: 7382, total_time: 199.304174s, time: 0.025151s
Inferrence batch: 7383, total_time: 199.329385s, time: 0.025211s
Inferrence batch: 7384, total_time: 199.355018s, time: 0.025633s
Inferrence batch: 7385, total_time: 199.380769s, time: 0.025751s
Inferrence batch: 7386, total_time: 199.406218s, time: 0.025449s
Inferrence batch: 7387, total_time: 199.432066s, time: 0.025848s
Inferrence batch: 7388, total_time: 199.457740s, time: 0.025674s
Inferrence batch: 7389, total_time: 199.483277s, time: 0.025537s
Inferrence batch: 7390, total_time: 199.509089s, time: 0.025812s
Inferrence batch: 7391, total_time: 199.534872s, time: 0.025783s
Inferrence batch: 7392, total_time: 199.561048s, time: 0.026176s
Inferrence batch: 7393, total_time: 199.586970s, time: 0.025922s
Inferrence batch: 7394, total_time: 199.612259s, time: 0.025289s
Inferrence batch: 7395, total_time: 199.637549s, time: 0.025290s
Inferrence batch: 7396, total_time: 199.663059s, time: 0.025510s
Inferrence batch: 7397, total_time: 199.688352s, time: 0.025293s
Inferrence batch: 7398, total_time: 199.714189s, time: 0.025837s
Inferrence batch: 7399, total_time: 199.739429s, time: 0.025239s
Inferrence batch: 7400, total_time: 199.764729s, time: 0.025301s
Inferrence batch: 7401, total_time: 199.790321s, time: 0.025592s
Inferrence batch: 7402, total_time: 199.815465s, time: 0.025144s
Inferrence batch: 7403, total_time: 199.840927s, time: 0.025462s
Inferrence batch: 7404, total_time: 199.866433s, time: 0.025506s
Inferrence batch: 7405, total_time: 199.891860s, time: 0.025428s
Inferrence batch: 7406, total_time: 199.917468s, time: 0.025607s
Inferrence batch: 7407, total_time: 199.942660s, time: 0.025192s
Inferrence batch: 7408, total_time: 199.967844s, time: 0.025184s
Inferrence batch: 7409, total_time: 199.993098s, time: 0.025254s
Inferrence batch: 7410, total_time: 200.018254s, time: 0.025156s
Inferrence batch: 7411, total_time: 200.043374s, time: 0.025120s
Inferrence batch: 7412, total_time: 200.068496s, time: 0.025123s
Inferrence batch: 7413, total_time: 200.094024s, time: 0.025528s
Inferrence batch: 7414, total_time: 200.119192s, time: 0.025167s
Inferrence batch: 7415, total_time: 200.144393s, time: 0.025201s
Inferrence batch: 7416, total_time: 200.170186s, time: 0.025793s
Inferrence batch: 7417, total_time: 200.195415s, time: 0.025229s
Inferrence batch: 7418, total_time: 200.220857s, time: 0.025442s
Inferrence batch: 7419, total_time: 200.246634s, time: 0.025777s
Inferrence batch: 7420, total_time: 200.272385s, time: 0.025752s
Inferrence batch: 7421, total_time: 200.297711s, time: 0.025326s
Inferrence batch: 7422, total_time: 200.323001s, time: 0.025290s
Inferrence batch: 7423, total_time: 200.348438s, time: 0.025437s
Inferrence batch: 7424, total_time: 200.373692s, time: 0.025254s
Inferrence batch: 7425, total_time: 200.398726s, time: 0.025034s
Inferrence batch: 7426, total_time: 200.424145s, time: 0.025419s
Inferrence batch: 7427, total_time: 200.449596s, time: 0.025452s
Inferrence batch: 7428, total_time: 200.474803s, time: 0.025207s
Inferrence batch: 7429, total_time: 200.500338s, time: 0.025535s
Inferrence batch: 7430, total_time: 200.526091s, time: 0.025753s
Inferrence batch: 7431, total_time: 200.551721s, time: 0.025630s
Inferrence batch: 7432, total_time: 200.577268s, time: 0.025548s
Inferrence batch: 7433, total_time: 200.602860s, time: 0.025592s
Inferrence batch: 7434, total_time: 200.628110s, time: 0.025250s
Inferrence batch: 7435, total_time: 200.653936s, time: 0.025826s
Inferrence batch: 7436, total_time: 200.679777s, time: 0.025841s
Inferrence batch: 7437, total_time: 200.705176s, time: 0.025399s
Inferrence batch: 7438, total_time: 200.730169s, time: 0.024993s
Inferrence batch: 7439, total_time: 200.755244s, time: 0.025076s
Inferrence batch: 7440, total_time: 200.780619s, time: 0.025375s
Inferrence batch: 7441, total_time: 200.805716s, time: 0.025097s
Inferrence batch: 7442, total_time: 200.831185s, time: 0.025468s
Inferrence batch: 7443, total_time: 200.856670s, time: 0.025485s
Inferrence batch: 7444, total_time: 200.882038s, time: 0.025368s
Inferrence batch: 7445, total_time: 200.907509s, time: 0.025471s
Inferrence batch: 7446, total_time: 200.933052s, time: 0.025542s
Inferrence batch: 7447, total_time: 200.958499s, time: 0.025447s
Inferrence batch: 7448, total_time: 200.984213s, time: 0.025715s
Inferrence batch: 7449, total_time: 201.009911s, time: 0.025698s
Inferrence batch: 7450, total_time: 201.035917s, time: 0.026006s
Inferrence batch: 7451, total_time: 201.061889s, time: 0.025972s
Inferrence batch: 7452, total_time: 201.087339s, time: 0.025450s
Inferrence batch: 7453, total_time: 201.112917s, time: 0.025578s
Inferrence batch: 7454, total_time: 201.138115s, time: 0.025198s
Inferrence batch: 7455, total_time: 201.163620s, time: 0.025505s
Inferrence batch: 7456, total_time: 201.189058s, time: 0.025438s
Inferrence batch: 7457, total_time: 201.214441s, time: 0.025383s
Inferrence batch: 7458, total_time: 201.240017s, time: 0.025576s
Inferrence batch: 7459, total_time: 201.265517s, time: 0.025500s
Inferrence batch: 7460, total_time: 201.290953s, time: 0.025436s
Inferrence batch: 7461, total_time: 201.316464s, time: 0.025511s
Inferrence batch: 7462, total_time: 201.342059s, time: 0.025595s
Inferrence batch: 7463, total_time: 201.368510s, time: 0.026451s
Inferrence batch: 7464, total_time: 201.394413s, time: 0.025903s
Inferrence batch: 7465, total_time: 201.420400s, time: 0.025987s
Inferrence batch: 7466, total_time: 201.445942s, time: 0.025543s
Inferrence batch: 7467, total_time: 201.472156s, time: 0.026214s
Inferrence batch: 7468, total_time: 201.497649s, time: 0.025493s
Inferrence batch: 7469, total_time: 201.523136s, time: 0.025487s
Inferrence batch: 7470, total_time: 201.548750s, time: 0.025614s
Inferrence batch: 7471, total_time: 201.574428s, time: 0.025678s
Inferrence batch: 7472, total_time: 201.600145s, time: 0.025717s
Inferrence batch: 7473, total_time: 201.625963s, time: 0.025818s
Inferrence batch: 7474, total_time: 201.651543s, time: 0.025580s
Inferrence batch: 7475, total_time: 201.677191s, time: 0.025648s
Inferrence batch: 7476, total_time: 201.702796s, time: 0.025605s
Inferrence batch: 7477, total_time: 201.728702s, time: 0.025906s
Inferrence batch: 7478, total_time: 201.754620s, time: 0.025918s
Inferrence batch: 7479, total_time: 201.780107s, time: 0.025487s
Inferrence batch: 7480, total_time: 201.805622s, time: 0.025515s
Inferrence batch: 7481, total_time: 201.831088s, time: 0.025465s
Inferrence batch: 7482, total_time: 201.856567s, time: 0.025479s
Inferrence batch: 7483, total_time: 201.882153s, time: 0.025587s
Inferrence batch: 7484, total_time: 201.908079s, time: 0.025926s
Inferrence batch: 7485, total_time: 201.933630s, time: 0.025551s
Inferrence batch: 7486, total_time: 201.959212s, time: 0.025582s
Inferrence batch: 7487, total_time: 201.985037s, time: 0.025824s
Inferrence batch: 7488, total_time: 202.010648s, time: 0.025612s
Inferrence batch: 7489, total_time: 202.036152s, time: 0.025503s
Inferrence batch: 7490, total_time: 202.061752s, time: 0.025600s
Inferrence batch: 7491, total_time: 202.087427s, time: 0.025675s
Inferrence batch: 7492, total_time: 202.113576s, time: 0.026149s
Inferrence batch: 7493, total_time: 202.139354s, time: 0.025777s
Inferrence batch: 7494, total_time: 202.165555s, time: 0.026201s
Inferrence batch: 7495, total_time: 202.191502s, time: 0.025947s
Inferrence batch: 7496, total_time: 202.217260s, time: 0.025758s
Inferrence batch: 7497, total_time: 202.243190s, time: 0.025930s
Inferrence batch: 7498, total_time: 202.268985s, time: 0.025795s
Inferrence batch: 7499, total_time: 202.294809s, time: 0.025825s
Inferrence batch: 7500, total_time: 202.320631s, time: 0.025822s
Inferrence batch: 7501, total_time: 202.346462s, time: 0.025831s
Inferrence batch: 7502, total_time: 202.372159s, time: 0.025698s
Inferrence batch: 7503, total_time: 202.398199s, time: 0.026040s
Inferrence batch: 7504, total_time: 202.423986s, time: 0.025787s
Inferrence batch: 7505, total_time: 202.449856s, time: 0.025869s
Inferrence batch: 7506, total_time: 202.475937s, time: 0.026082s
Inferrence batch: 7507, total_time: 202.501752s, time: 0.025815s
Inferrence batch: 7508, total_time: 202.527603s, time: 0.025851s
Inferrence batch: 7509, total_time: 202.552778s, time: 0.025175s
Inferrence batch: 7510, total_time: 202.578134s, time: 0.025357s
Inferrence batch: 7511, total_time: 202.603194s, time: 0.025060s
Inferrence batch: 7512, total_time: 202.628684s, time: 0.025490s
Inferrence batch: 7513, total_time: 202.654001s, time: 0.025317s
Inferrence batch: 7514, total_time: 202.679322s, time: 0.025321s
Inferrence batch: 7515, total_time: 202.704310s, time: 0.024988s
Inferrence batch: 7516, total_time: 202.729774s, time: 0.025464s
Inferrence batch: 7517, total_time: 202.755172s, time: 0.025398s
Inferrence batch: 7518, total_time: 202.780762s, time: 0.025591s
Inferrence batch: 7519, total_time: 202.805908s, time: 0.025146s
Inferrence batch: 7520, total_time: 202.840101s, time: 0.034193s
Inferrence batch: 7521, total_time: 202.866501s, time: 0.026400s
Inferrence batch: 7522, total_time: 202.891873s, time: 0.025373s
Inferrence batch: 7523, total_time: 202.919481s, time: 0.027608s
Inferrence batch: 7524, total_time: 202.948853s, time: 0.029372s
Inferrence batch: 7525, total_time: 202.978306s, time: 0.029453s
Inferrence batch: 7526, total_time: 203.007818s, time: 0.029512s
Inferrence batch: 7527, total_time: 203.037302s, time: 0.029484s
Inferrence batch: 7528, total_time: 203.062832s, time: 0.025531s
Inferrence batch: 7529, total_time: 203.088172s, time: 0.025340s
Inferrence batch: 7530, total_time: 203.113355s, time: 0.025183s
Inferrence batch: 7531, total_time: 203.138743s, time: 0.025387s
Inferrence batch: 7532, total_time: 203.163821s, time: 0.025078s
Inferrence batch: 7533, total_time: 203.189166s, time: 0.025345s
Inferrence batch: 7534, total_time: 203.214538s, time: 0.025373s
Inferrence batch: 7535, total_time: 203.239732s, time: 0.025194s
Inferrence batch: 7536, total_time: 203.265321s, time: 0.025589s
Inferrence batch: 7537, total_time: 203.290961s, time: 0.025640s
Inferrence batch: 7538, total_time: 203.316562s, time: 0.025601s
Inferrence batch: 7539, total_time: 203.341740s, time: 0.025178s
Inferrence batch: 7540, total_time: 203.367033s, time: 0.025293s
Inferrence batch: 7541, total_time: 203.392258s, time: 0.025225s
Inferrence batch: 7542, total_time: 203.417462s, time: 0.025204s
Inferrence batch: 7543, total_time: 203.442507s, time: 0.025045s
Inferrence batch: 7544, total_time: 203.467524s, time: 0.025017s
Inferrence batch: 7545, total_time: 203.492740s, time: 0.025216s
Inferrence batch: 7546, total_time: 203.517904s, time: 0.025163s
Inferrence batch: 7547, total_time: 203.543095s, time: 0.025191s
Inferrence batch: 7548, total_time: 203.568437s, time: 0.025342s
Inferrence batch: 7549, total_time: 203.593622s, time: 0.025185s
Inferrence batch: 7550, total_time: 203.619517s, time: 0.025895s
Inferrence batch: 7551, total_time: 203.644754s, time: 0.025238s
Inferrence batch: 7552, total_time: 203.670599s, time: 0.025844s
Inferrence batch: 7553, total_time: 203.696142s, time: 0.025544s
Inferrence batch: 7554, total_time: 203.721536s, time: 0.025394s
Inferrence batch: 7555, total_time: 203.746862s, time: 0.025326s
Inferrence batch: 7556, total_time: 203.772211s, time: 0.025349s
Inferrence batch: 7557, total_time: 203.797708s, time: 0.025496s
Inferrence batch: 7558, total_time: 203.823056s, time: 0.025348s
Inferrence batch: 7559, total_time: 203.848230s, time: 0.025174s
Inferrence batch: 7560, total_time: 203.873502s, time: 0.025272s
Inferrence batch: 7561, total_time: 203.898787s, time: 0.025286s
Inferrence batch: 7562, total_time: 203.924093s, time: 0.025306s
Inferrence batch: 7563, total_time: 203.949451s, time: 0.025358s
Inferrence batch: 7564, total_time: 203.976034s, time: 0.026583s
Inferrence batch: 7565, total_time: 204.001661s, time: 0.025627s
Inferrence batch: 7566, total_time: 204.027032s, time: 0.025371s
Inferrence batch: 7567, total_time: 204.052610s, time: 0.025578s
Inferrence batch: 7568, total_time: 204.077797s, time: 0.025187s
Inferrence batch: 7569, total_time: 204.102976s, time: 0.025179s
Inferrence batch: 7570, total_time: 204.128285s, time: 0.025309s
Inferrence batch: 7571, total_time: 204.153373s, time: 0.025088s
Inferrence batch: 7572, total_time: 204.178612s, time: 0.025239s
Inferrence batch: 7573, total_time: 204.203814s, time: 0.025202s
Inferrence batch: 7574, total_time: 204.228824s, time: 0.025010s
Inferrence batch: 7575, total_time: 204.254061s, time: 0.025237s
Inferrence batch: 7576, total_time: 204.279130s, time: 0.025069s
Inferrence batch: 7577, total_time: 204.304366s, time: 0.025236s
Inferrence batch: 7578, total_time: 204.329545s, time: 0.025179s
Inferrence batch: 7579, total_time: 204.355377s, time: 0.025832s
Inferrence batch: 7580, total_time: 204.380775s, time: 0.025398s
Inferrence batch: 7581, total_time: 204.406295s, time: 0.025520s
Inferrence batch: 7582, total_time: 204.431435s, time: 0.025140s
Inferrence batch: 7583, total_time: 204.456902s, time: 0.025467s
Inferrence batch: 7584, total_time: 204.482291s, time: 0.025389s
Inferrence batch: 7585, total_time: 204.507576s, time: 0.025285s
Inferrence batch: 7586, total_time: 204.532958s, time: 0.025383s
Inferrence batch: 7587, total_time: 204.558290s, time: 0.025331s
Inferrence batch: 7588, total_time: 204.583678s, time: 0.025388s
Inferrence batch: 7589, total_time: 204.608945s, time: 0.025267s
Inferrence batch: 7590, total_time: 204.634347s, time: 0.025402s
Inferrence batch: 7591, total_time: 204.659636s, time: 0.025288s
Inferrence batch: 7592, total_time: 204.684931s, time: 0.025296s
Inferrence batch: 7593, total_time: 204.710386s, time: 0.025455s
Inferrence batch: 7594, total_time: 204.735999s, time: 0.025613s
Inferrence batch: 7595, total_time: 204.761755s, time: 0.025755s
Inferrence batch: 7596, total_time: 204.787544s, time: 0.025790s
Inferrence batch: 7597, total_time: 204.812838s, time: 0.025293s
Inferrence batch: 7598, total_time: 204.838257s, time: 0.025419s
Inferrence batch: 7599, total_time: 204.863637s, time: 0.025380s
Inferrence batch: 7600, total_time: 204.889040s, time: 0.025403s
Inferrence batch: 7601, total_time: 204.914128s, time: 0.025088s
Inferrence batch: 7602, total_time: 204.939341s, time: 0.025213s
Inferrence batch: 7603, total_time: 204.964617s, time: 0.025276s
Inferrence batch: 7604, total_time: 204.989766s, time: 0.025149s
Inferrence batch: 7605, total_time: 205.014804s, time: 0.025038s
Inferrence batch: 7606, total_time: 205.039964s, time: 0.025160s
Inferrence batch: 7607, total_time: 205.065207s, time: 0.025243s
Inferrence batch: 7608, total_time: 205.090779s, time: 0.025572s
Inferrence batch: 7609, total_time: 205.116401s, time: 0.025622s
Inferrence batch: 7610, total_time: 205.141841s, time: 0.025440s
Inferrence batch: 7611, total_time: 205.167232s, time: 0.025392s
Inferrence batch: 7612, total_time: 205.192480s, time: 0.025248s
Inferrence batch: 7613, total_time: 205.217800s, time: 0.025320s
Inferrence batch: 7614, total_time: 205.243141s, time: 0.025341s
Inferrence batch: 7615, total_time: 205.268523s, time: 0.025381s
Inferrence batch: 7616, total_time: 205.293895s, time: 0.025373s
Inferrence batch: 7617, total_time: 205.319348s, time: 0.025453s
Inferrence batch: 7618, total_time: 205.344786s, time: 0.025438s
Inferrence batch: 7619, total_time: 205.370215s, time: 0.025429s
Inferrence batch: 7620, total_time: 205.395592s, time: 0.025377s
Inferrence batch: 7621, total_time: 205.421019s, time: 0.025426s
Inferrence batch: 7622, total_time: 205.446541s, time: 0.025522s
Inferrence batch: 7623, total_time: 205.472112s, time: 0.025572s
Inferrence batch: 7624, total_time: 205.497597s, time: 0.025485s
Inferrence batch: 7625, total_time: 205.522942s, time: 0.025345s
Inferrence batch: 7626, total_time: 205.548209s, time: 0.025267s
Inferrence batch: 7627, total_time: 205.573630s, time: 0.025421s
Inferrence batch: 7628, total_time: 205.598996s, time: 0.025366s
Inferrence batch: 7629, total_time: 205.624346s, time: 0.025349s
Inferrence batch: 7630, total_time: 205.649627s, time: 0.025282s
